,UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
865,866,34,Other,Brazil,$42005.000,False,True,students,Ural,tiktok,26,13.0.0,8709,Vlogs,22.0,6116.0.0,1,26.0.0,29.0,73:,Evening,3.0.0,7,Entertainment,Smartphone,iOS,2:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,866
866,867,43,Other,Germany,$74575.000,True,True,Students,Ural,facebook,28,17.0.0,2533,Trends,28.0,3759.0.0,6,2.0.0,37.0,11:,Night,3.0.0,7,Boredom,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atschool,Wi-Fi,867
867,868,53,Other,Germany,$38971.000,False,True,Waiting staff,Ural,instagram,228,16.0.0,7771,Entertainment,14.0,3029.0.0,3,14.0.0,4.0,97:,Evening,6.0.0,4,Entertainment,Computer,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,868
868,869,18,Female,India,$45599.000,False,False,waiting staff,Ural,youtube,129,3.0.0,3671,Trends,11.0,9552.0.0,4,15.0.0,12.0,19:,Night,6.0.0,4,Procrastination,Tablet,Android,9:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,869
869,870,25,Female,Japan,$86914.000,True,True,Waiting staff,Ural,instagram,110,2.0.0,782,ASMR,14.0,5095.0.0,9,20.0.0,26.0,54:,Night,8.0.0,2,Habit,Computer,Android,9:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,870
870,871,52,Male,Philippines,$87055.000,True,False,teacher,Ural,tiktok,43,11.0.0,3524,Vlogs,21.0,63.0.0,3,2.0.0,28.0,57:,Night,3.0.0,7,Entertainment,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,871
871,872,32,Female,Japan,$25355.000,False,True,Artist,Ural,instagram,93,9.0.0,6132,Vlogs,8.0,1345.0.0,1,4.0.0,3.0,42:,Evening,3.0.0,7,Entertainment,Smartphone,Android,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,872
872,873,64,Female,United States,$74120.000,True,False,Students,Ural,youtube,205,3.0.0,4783,Jokes/Memes,3.0,974.0.0,3,19.0.0,20.0,98:,Afternoon,9.0.0,1,Habit,Tablet,MacOS,5:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,873
873,874,39,Female,United States,$94619.000,True,True,manager,Ural,facebook,211,18.0.0,9782,Vlogs,28.0,4161.0.0,7,9.0.0,10.0,71:,Afternoon,6.0.0,4,Habit,Tablet,Android,5:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,874
874,875,31,Male,Indonesia,$58342.000,True,False,waiting staff,Ural,youtube,20,15.0.0,4996,Gming,29.0,5962.0.0,7,7.0.0,18.0,31:,Evening,6.0.0,4,Entertainment,Computer,Android,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,875
875,876,43,Female,Pakistan,$98860.000,True,True,Waiting staff,Ural,facebook,227,14.0.0,1502,Pranks,29.0,9814.0.0,5,13.0.0,27.0,52:,Night,8.0.0,2,Habit,Tablet,iOS,9:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,876
876,877,45,Male,Pakistan,$22257.000,False,False,waiting staff,Rban,facebook,262,2.0.0,3081,ASMR,23.0,8649.0.0,1,27.0.0,31.0,2:,Afternoon,8.0.0,2,Boredom,Tablet,MacOS,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,877
877,878,40,Male,Pakistan,$47364.000,False,True,Waiting staff,Rban,instagram,231,17.0.0,9269,ASMR,18.0,6596.0.0,8,12.0.0,27.0,83:,Evening,3.0.0,7,Habit,Smartphone,iOS,2:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,878
878,879,31,Male,Indonesia,$44972.000,False,False,labor/worker,Ural,instagram_,89,8.0.0,9293,Jokes/Memes,3.0,3330.0.0,8,3.0.0,42.0,38:,Afternoon,9.0.0,1,Boredom,Smartphone,Android,5:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,879
879,880,41,Male,Vietnam,$46654.000,False,True,Waiting staff,Ural,instagram,16,10.0.0,503,Jokes/Memes,13.0,1740.0.0,2,13.0.0,1.0,32:,Morning,8.0.0,2,Boredom,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Athome,Wi-Fi,880
880,881,19,Other,India,$49320.000,False,False,waiting staff,Ural,tiktok,281,18.0.0,9532,Life Hacks,12.0,6055.0.0,3,15.0.0,6.0,10:,Night,3.0.0,7,Entertainment,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,881
881,882,62,Male,Japan,$40808.000,False,True,engineer,Rban,instagram,236,19.0.0,3886,Pranks,15.0,6321.0.0,4,14.0.0,11.0,8:,Evening,9.0.0,1,Procrastination,Smartphone,Windows,2:00 PM,10.0.0,0.0.0,Commuting,Mobile-Data,882
882,883,43,Male,India,$72389.000,True,False,Engineer,Rban,tiktok,25,8.0.0,8010,Trends,18.0,1954.0.0,1,24.0.0,34.0,90:,Afternoon,8.0.0,2,Entertainment,Smartphone,Android,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,883
883,884,31,Female,United States,$54773.000,True,True,Cashier,Rban,instagram,21,8.0.0,624,Gming,5.0,279.0.0,4,9.0.0,39.0,94:,Night,8.0.0,2,Boredom,Computer,Android,9:00 PM,10.0.0,0.0.0,Commuting,Wi-Fi,884
884,885,24,Female,Japan,$71168.000,True,False,labor/worker,Ural,facebook,250,3.0.0,1051,Trends,7.0,2391.0.0,5,13.0.0,20.0,75:,Evening,6.0.0,4,Procrastination,Smartphone,Windows,2:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,885
885,886,20,Other,United States,$47747.000,False,True,Waiting staff,Ural,tiktok,30,3.0.0,7386,Life Hacks,11.0,9232.0.0,3,23.0.0,21.0,20:,Afternoon,3.0.0,7,Procrastination,Smartphone,Android,5:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,886
886,887,64,Female,Germany,$96396.000,True,True,waiting staff,Rban,youtube,187,12.0.0,6082,ASMR,26.0,6439.0.0,2,22.0.0,21.0,20:,Morning,8.0.0,2,Boredom,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Atwork,Mobile-Data,887
887,888,40,Other,India,$77505.000,True,True,teacher,Ural,tiktok,237,17.0.0,5485,Jokes/Memes,27.0,961.0.0,6,4.0.0,18.0,9:,Evening,6.0.0,4,Entertainment,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,888
888,889,63,Female,Brazil,$38135.000,False,True,labor/worker,Rban,tiktok,282,4.0.0,3773,Trends,11.0,6827.0.0,8,21.0.0,21.0,72:,Evening,3.0.0,7,Entertainment,Smartphone,Android,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,889
889,890,60,Other,Indonesia,$67377.000,True,False,Artist,Ural,youtube,297,17.0.0,3917,Comedy,27.0,1217.0.0,7,8.0.0,19.0,15:,Afternoon,6.0.0,4,Habit,Tablet,MacOS,5:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,890
890,891,64,Female,Meico,$43554.000,False,True,Waiting staff,Ural,tiktok,143,14.0.0,4019,Jokes/Memes,15.0,8566.0.0,1,3.0.0,4.0,98:,Afternoon,3.0.0,7,Boredom,Tablet,Android,5:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,891
891,892,62,Female,India,$82491.000,True,False,labor/worker,Ural,facebook,292,19.0.0,1330,Pranks,10.0,6007.0.0,4,2.0.0,13.0,88:,Night,3.0.0,7,Habit,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,892
892,893,35,Female,United States,$75621.000,True,True,Labor/worker,Ural,instagram,162,9.0.0,4115,Life Hacks,15.0,4130.0.0,3,19.0.0,18.0,97:,Evening,8.0.0,2,Entertainment,Tablet,iOS,2:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,893
893,894,55,Female,Pakistan,$78283.000,True,False,Waiting staff,Ural,youtube,75,12.0.0,3368,Pranks,13.0,1392.0.0,6,28.0.0,29.0,63:,Evening,8.0.0,2,Boredom,Tablet,iOS,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,894
894,895,52,Female,United States,$36923.000,False,True,cashier,Ural,instagram,146,5.0.0,8096,Pranks,14.0,2076.0.0,9,23.0.0,25.0,91:,Night,6.0.0,4,Boredom,Smartphone,MacOS,9:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,895
895,896,32,Male,Philippines,$67591.000,True,False,Waiting staff,Ural,facebook,101,11.0.0,5142,Life Hacks,17.0,8966.0.0,9,8.0.0,13.0,21:,Afternoon,6.0.0,4,Boredom,Computer,iOS,5:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,896
896,897,42,Male,United States,$82261.000,True,True,manager,Ural,youtube,268,3.0.0,3952,Trends,13.0,4316.0.0,7,17.0.0,27.0,5:,Afternoon,3.0.0,7,Habit,Smartphone,Android,5:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,897
897,898,54,Male,United States,$74336.000,True,False,Students,Ural,instagram,112,15.0.0,5085,Life Hacks,10.0,6196.0.0,9,13.0.0,19.0,35:,Night,8.0.0,2,Habit,Smartphone,Android,9:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,898
898,899,45,Male,Pakistan,$94083.000,True,True,waiting staff,Ural,instagram,64,14.0.0,1574,Jokes/Memes,25.0,4589.0.0,8,7.0.0,49.0,85:,Afternoon,8.0.0,2,Habit,Smartphone,Android,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,899
899,900,27,Male,Meico,$80948.000,True,False,manager,Ural,facebook,266,11.0.0,2635,Gming,1.0,8142.0.0,5,9.0.0,1.0,68:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Commuting,Wi-Fi,900
900,901,56,Other,Indonesia,$53002.000,True,True,Labor/worker,Ural,instagram,110,8.0.0,2769,Comedy,1.0,6260.0.0,9,12.0.0,38.0,48:,Evening,8.0.0,2,Boredom,Computer,Android,2:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,901
901,902,34,Male,India,$93016.000,True,False,Manager,Ural,facebook,207,4.0.0,5303,Jokes/Memes,15.0,8471.0.0,7,29.0.0,19.0,80:,Morning,8.0.0,2,Habit,Tablet,iOS,8:00 AM,7.0.0,3.0.0,Commuting,Mobile-Data,902
902,903,56,Other,Pakistan,$46672.000,False,True,Driver,Ural,tiktok,235,12.0.0,6251,ASMR,16.0,7897.0.0,5,14.0.0,1.0,95:,Morning,6.0.0,4,Habit,Smartphone,iOS,8:00 AM,8.0.0,2.0.0,Athome,Wi-Fi,903
903,904,40,Male,United States,$24213.000,False,False,cashier,Ural,facebook,246,8.0.0,1212,Jokes/Memes,12.0,4841.0.0,8,14.0.0,40.0,90:,Evening,6.0.0,4,Entertainment,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,904
904,905,43,Male,Indonesia,$30293.000,False,True,students,Ural,tiktok,35,6.0.0,8968,Life Hacks,26.0,7161.0.0,7,15.0.0,17.0,62:,Afternoon,6.0.0,4,Entertainment,Computer,Android,5:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,905
905,906,61,Female,United States,$75860.000,True,False,Students,Ural,youtube,130,15.0.0,5956,Gming,24.0,9666.0.0,9,3.0.0,21.0,35:,Morning,3.0.0,7,Habit,Smartphone,Windows,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,906
906,907,42,Female,Indonesia,$82507.000,True,True,Engineer,Ural,instagram,191,12.0.0,1161,Trends,6.0,1059.0.0,1,15.0.0,22.0,70:,Night,3.0.0,7,Habit,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,907
907,908,34,Female,Meico,$77134.000,True,True,Engineer,Ural,facebook,208,16.0.0,5978,ASMR,6.0,1922.0.0,9,19.0.0,15.0,97:,Afternoon,8.0.0,2,Habit,Smartphone,Android,5:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,908
908,909,30,Female,Brazil,$22100.000,False,True,labor/worker,Ural,facebook,264,16.0.0,7042,Vlogs,12.0,6101.0.0,7,24.0.0,39.0,21:,Morning,3.0.0,7,Habit,Tablet,Android,8:00 AM,5.0.0,5.0.0,Atschool,Mobile-Data,909
909,910,37,Other,United States,$81997.000,True,True,Artist,Rban,instagram,131,4.0.0,2384,Jokes/Memes,25.0,4592.0.0,1,20.0.0,48.0,80:,Afternoon,8.0.0,2,Entertainment,Smartphone,Windows,5:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,910
910,911,42,Female,Pakistan,$48172.000,False,False,Waiting staff,Ural,instagram,40,11.0.0,5877,Life Hacks,15.0,6349.0.0,1,14.0.0,39.0,39:,Evening,9.0.0,1,Boredom,Tablet,Android,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,911
911,912,21,Other,Indonesia,$40132.000,False,True,artist,Ural,youtube,294,13.0.0,3541,Jokes/Memes,4.0,2473.0.0,5,8.0.0,32.0,34:,Night,8.0.0,2,Habit,Smartphone,Android,9:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,912
912,913,27,Male,United States,$38199.000,False,False,students,Rban,youtube,115,9.0.0,4636,Life Hacks,24.0,8108.0.0,8,5.0.0,49.0,15:,Night,6.0.0,4,Entertainment,Smartphone,Android,9:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,913
913,914,20,Male,Vietnam,$56609.000,True,True,waiting staff,Ural,facebook,233,4.0.0,1096,Vlogs,4.0,8096.0.0,9,19.0.0,4.0,6:,Evening,6.0.0,4,Entertainment,Computer,iOS,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,914
914,915,58,Female,Japan,$62965.000,True,False,manager,Ural,youtube,282,12.0.0,5902,Life Hacks,2.0,6748.0.0,6,4.0.0,44.0,66:,Morning,8.0.0,2,Boredom,Smartphone,iOS,8:00 AM,10.0.0,0.0.0,Atschool,Mobile-Data,915
915,916,62,Female,Philippines,$28016.000,False,True,Labor/worker,Ural,tiktok,241,9.0.0,8216,Trends,27.0,4549.0.0,8,14.0.0,45.0,88:,Evening,8.0.0,2,Entertainment,Computer,iOS,2:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,916
916,917,35,Other,United States,$59779.000,True,False,waiting staff,Rban,youtube,265,13.0.0,1080,Vlogs,24.0,594.0.0,6,16.0.0,32.0,56:,Night,8.0.0,2,Habit,Smartphone,Android,9:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,917
917,918,64,Female,India,$51881.000,True,True,waiting staff,Rban,youtube,33,16.0.0,8371,Trends,12.0,5452.0.0,6,20.0.0,4.0,49:,Evening,8.0.0,2,Entertainment,Smartphone,Windows,2:00 PM,10.0.0,0.0.0,Commuting,Mobile-Data,918
918,919,53,Other,Brazil,$44472.000,False,False,students,Ural,facebook_,118,6.0.0,2848,Entertainment,7.0,506.0.0,4,24.0.0,1.0,92:,Evening,3.0.0,7,Boredom,Tablet,Android,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,919
919,920,64,Female,Brazil,$71813.000,True,True,labor/worker,Ural,tiktok,200,10.0.0,1961,Life Hacks,20.0,4889.0.0,5,6.0.0,33.0,1:,Evening,8.0.0,2,Habit,Tablet,Windows,2:00 PM,10.0.0,0.0.0,Atschool,Wi-Fi,920
920,921,39,Male,United States,$56021.000,True,False,Labor/worker,Rban,youtube,34,13.0.0,1474,Life Hacks,9.0,7637.0.0,2,23.0.0,7.0,65:,Night,6.0.0,4,Habit,Smartphone,Android,10:15 PM,8.0.0,2.0.0,Athome,Wi-Fi,921
921,922,51,Male,Philippines,$74131.000,True,True,Waiting staff,Ural,tiktok,196,7.0.0,4889,Pranks,9.0,8212.0.0,3,25.0.0,9.0,28:,Afternoon,9.0.0,1,Boredom,Tablet,iOS,5:45 PM,10.0.0,0.0.0,Athome,Mobile-Data,922
922,923,64,Female,India,$44087.000,False,False,students,Ural,tiktok,297,19.0.0,4980,Jokes/Memes,8.0,1399.0.0,3,6.0.0,1.0,20:,Evening,9.0.0,1,Entertainment,Smartphone,MacOS,4:25 PM,10.0.0,0.0.0,Athome,Wi-Fi,923
923,924,25,Female,Meico,$32828.000,False,True,Waiting staff,Ural,tiktok,125,19.0.0,1213,Jokes/Memes,14.0,3201.0.0,5,3.0.0,16.0,48:,Evening,9.0.0,1,Habit,Computer,Windows,4:25 PM,10.0.0,0.0.0,Athome,Mobile-Data,924
924,925,57,Other,United States,$81610.000,True,False,driver,Ural,instagram,46,17.0.0,5698,Pranks,1.0,7854.0.0,5,15.0.0,18.0,72:,Night,8.0.0,2,Entertainment,Smartphone,Android,10:15 PM,10.0.0,0.0.0,Athome,Mobile-Data,925
925,926,61,Male,Pakistan,$21401.000,False,True,Artist,Ural,instagram,291,13.0.0,9002,Entertainment,23.0,6763.0.0,6,29.0.0,47.0,65:,Evening,8.0.0,2,Habit,Smartphone,Android,4:25 PM,10.0.0,0.0.0,Atwork,Wi-Fi,926
926,927,36,Female,Brazil,$35193.000,False,False,Labor/worker,Ural,instagram,146,13.0.0,420,Jokes/Memes,21.0,7962.0.0,5,3.0.0,6.0,90:,Afternoon,8.0.0,2,Entertainment,Computer,Android,5:45 PM,10.0.0,0.0.0,Athome,Wi-Fi,927
927,928,59,Other,United States,$64864.000,True,True,waiting staff,Ural,instagram,236,2.0.0,3660,Trends,23.0,5190.0.0,6,11.0.0,2.0,51:,Evening,6.0.0,4,Procrastination,Computer,iOS,4:25 PM,8.0.0,2.0.0,Athome,Mobile-Data,928
928,929,58,Female,United States,$40307.000,False,True,Teacher,Ural,facebook,191,10.0.0,5284,Life Hacks,12.0,5681.0.0,8,3.0.0,9.0,43:,Evening,8.0.0,2,Entertainment,Smartphone,iOS,4:25 PM,10.0.0,0.0.0,Atschool,Mobile-Data,929
929,930,54,Female,Meico,$39611.000,False,True,waiting staff,Ural,youtube,95,13.0.0,9471,Life Hacks,25.0,3678.0.0,2,28.0.0,4.0,49:,Night,8.0.0,2,Entertainment,Smartphone,iOS,10:15 PM,10.0.0,0.0.0,Atwork,Wi-Fi,930
930,931,23,Male,Meico,$63791.000,True,True,Driver,Ural,instagram,62,9.0.0,9633,Jokes/Memes,2.0,336.0.0,4,10.0.0,45.0,25:,Evening,8.0.0,2,Procrastination,Tablet,Android,4:25 PM,10.0.0,0.0.0,Commuting,Wi-Fi,931
931,932,43,Male,India,$31950.000,False,False,waiting staff,Ural,facebook,244,1.0.0,1341,Gming,13.0,1667.0.0,6,18.0.0,23.0,74:,Afternoon,3.0.0,7,Habit,Smartphone,iOS,5:45 PM,5.0.0,5.0.0,Atwork,Wi-Fi,932
932,933,51,Male,India,$96240.000,True,True,labor/worker,Ural,youtube,276,14.0.0,5138,Jokes/Memes,27.0,909.0.0,5,1.0.0,43.0,76:,Afternoon,9.0.0,1,Habit,Tablet,Android,5:45 PM,10.0.0,0.0.0,Atwork,Mobile-Data,933
933,934,62,Male,India,$97403.000,True,False,Students,Ural,instagram,296,16.0.0,5190,Jokes/Memes,4.0,8467.0.0,1,16.0.0,45.0,41:,Evening,8.0.0,2,Habit,Smartphone,Android,4:25 PM,10.0.0,0.0.0,Athome,Wi-Fi,934
934,935,23,Female,Vietnam,$22745.000,False,True,Students,Ural,youtube,109,15.0.0,1362,Life Hacks,20.0,9083.0.0,9,16.0.0,43.0,71:,Afternoon,8.0.0,2,Habit,Smartphone,Android,5:45 PM,10.0.0,0.0.0,Atschool,Wi-Fi,935
935,936,54,Male,Vietnam,$75243.000,True,False,labor/worker,Rban,instagram,96,1.0.0,592,Jokes/Memes,18.0,8204.0.0,3,27.0.0,8.0,64:,Night,9.0.0,1,Boredom,Tablet,Android,10:15 PM,10.0.0,0.0.0,Atschool,Mobile-Data,936
936,937,50,Other,India,$23866.000,False,True,labor/worker,Ural,facebook_,24,17.0.0,527,Pranks,19.0,5122.0.0,2,10.0.0,39.0,61:,Evening,8.0.0,2,Procrastination,Smartphone,MacOS,4:25 PM,10.0.0,0.0.0,Atwork,Mobile-Data,937
937,938,39,Female,India,$52245.000,True,False,students,Rban,tiktok,110,13.0.0,7856,Gming,16.0,8153.0.0,9,1.0.0,25.0,12:,Evening,3.0.0,7,Boredom,Smartphone,Android,4:25 PM,5.0.0,5.0.0,Commuting,Mobile-Data,938
938,939,38,Male,India,$64724.000,True,True,Driver,Rban,tiktok,174,15.0.0,1293,Jokes/Memes,27.0,973.0.0,7,4.0.0,16.0,81:,Afternoon,3.0.0,7,Habit,Computer,Android,5:45 PM,5.0.0,5.0.0,Athome,Mobile-Data,939
939,940,23,Male,Indonesia,$91354.000,True,False,Students,Ural,youtube,38,16.0.0,1655,Jokes/Memes,14.0,4270.0.0,5,3.0.0,35.0,69:,Afternoon,8.0.0,2,Procrastination,Tablet,MacOS,5:45 PM,10.0.0,0.0.0,Atschool,Wi-Fi,940
940,941,23,Male,Meico,$71374.000,True,True,Labor/worker,Ural,facebook,123,16.0.0,188,Trends,29.0,1408.0.0,6,5.0.0,17.0,14:,Afternoon,3.0.0,7,Habit,Smartphone,iOS,5:45 PM,5.0.0,5.0.0,Athome,Wi-Fi,941
941,942,21,Male,Philippines,$50116.000,True,False,Labor/worker,Ural,tiktok,116,2.0.0,2759,Pranks,8.0,2288.0.0,4,12.0.0,18.0,34:,Afternoon,8.0.0,2,Boredom,Tablet,Windows,5:45 PM,10.0.0,0.0.0,Atwork,Mobile-Data,942
942,943,47,Female,Vietnam,$40447.000,False,True,waiting staff,Ural,instagram,139,17.0.0,8721,Vlogs,12.0,8738.0.0,1,25.0.0,27.0,48:,Evening,3.0.0,7,Habit,Smartphone,Android,4:25 PM,5.0.0,5.0.0,Atschool,Mobile-Data,943
943,944,28,Female,Pakistan,$50431.000,True,False,labor/worker,Ural,tiktok,93,11.0.0,8626,ASMR,9.0,1218.0.0,4,12.0.0,15.0,61:,Night,8.0.0,2,Entertainment,Smartphone,Windows,10:15 PM,10.0.0,0.0.0,Atschool,Mobile-Data,944
944,945,47,Other,Indonesia,$37908.000,False,True,labor/worker,Ural,youtube,280,8.0.0,6432,ASMR,6.0,1420.0.0,9,13.0.0,17.0,81:,Evening,8.0.0,2,Habit,Smartphone,Windows,4:25 PM,10.0.0,0.0.0,Athome,Mobile-Data,945
945,946,48,Female,United States,$49336.000,False,False,manager,Ural,youtube,253,3.0.0,6038,ASMR,26.0,9646.0.0,1,24.0.0,43.0,35:,Afternoon,6.0.0,4,Habit,Tablet,Android,5:45 PM,8.0.0,2.0.0,Commuting,Mobile-Data,946
946,947,41,Male,United States,$60992.000,True,True,cashier,Rban,facebook,223,12.0.0,9997,ASMR,18.0,3377.0.0,3,12.0.0,5.0,65:,Night,8.0.0,2,Boredom,Smartphone,MacOS,10:15 PM,10.0.0,0.0.0,Atwork,Mobile-Data,947
947,948,26,Other,India,$75350.000,True,False,labor/worker,Ural,youtube,175,16.0.0,8495,Life Hacks,2.0,7501.0.0,5,25.0.0,16.0,59:,Afternoon,8.0.0,2,Boredom,Smartphone,Android,5:45 PM,10.0.0,0.0.0,Athome,Mobile-Data,948
948,949,20,Male,Philippines,$89561.000,True,True,Manager,Ural,tiktok,288,14.0.0,4183,Gming,23.0,4098.0.0,7,16.0.0,15.0,36:,Evening,8.0.0,2,Boredom,Smartphone,Android,4:25 PM,10.0.0,0.0.0,Atschool,Mobile-Data,949
949,950,48,Male,United States,$71955.000,True,True,cashier,Ural,tiktok_,68,16.0.0,6974,Life Hacks,8.0,2738.0.0,9,13.0.0,42.0,79:,Evening,3.0.0,7,Entertainment,Smartphone,iOS,4:25 PM,5.0.0,5.0.0,Athome,Wi-Fi,950
950,951,57,Male,Brazil,$81240.000,True,True,artist,Ural,tiktok,99,17.0.0,438,Pranks,24.0,7619.0.0,6,5.0.0,46.0,19:,Night,8.0.0,2,Boredom,Tablet,MacOS,10:15 PM,10.0.0,0.0.0,Atwork,Mobile-Data,951
951,952,54,Male,India,$40093.000,False,True,driver,Ural,tiktok,203,11.0.0,833,Pranks,14.0,1842.0.0,3,24.0.0,34.0,42:,Night,9.0.0,1,Habit,Smartphone,iOS,10:15 PM,10.0.0,0.0.0,Athome,Wi-Fi,952
952,953,53,Female,Brazil,$26155.000,False,False,driver,Rban,facebook,132,17.0.0,8989,Trends,6.0,8938.0.0,7,4.0.0,48.0,69:,Evening,3.0.0,7,Boredom,Tablet,Windows,4:25 PM,5.0.0,5.0.0,Atschool,Mobile-Data,953
953,954,41,Female,India,$66607.000,True,True,driver,Ural,instagram,145,19.0.0,8752,Comedy,10.0,2816.0.0,4,21.0.0,19.0,19:,Night,3.0.0,7,Boredom,Smartphone,iOS,10:15 PM,5.0.0,5.0.0,Atwork,Mobile-Data,954
954,955,48,Male,India,$53487.000,True,False,teacher,Ural,instagram,148,1.0.0,8954,Entertainment,8.0,9063.0.0,3,15.0.0,8.0,39:,Evening,3.0.0,7,Habit,Smartphone,iOS,4:25 PM,5.0.0,5.0.0,Atwork,Wi-Fi,955
955,956,23,Male,United States,$75668.000,True,True,Cashier,Ural,facebook,238,12.0.0,5795,Vlogs,17.0,494.0.0,7,12.0.0,47.0,69:,Evening,8.0.0,2,Entertainment,Smartphone,Android,4:25 PM,10.0.0,0.0.0,Athome,Mobile-Data,956
956,957,19,Male,India,$40963.000,False,False,Cashier,Ural,youtube,283,15.0.0,3575,Pranks,25.0,6560.0.0,7,19.0.0,10.0,52:,Evening,6.0.0,4,Entertainment,Computer,Android,4:25 PM,8.0.0,2.0.0,Commuting,Mobile-Data,957
957,958,37,Male,Germany,$70124.000,True,True,Artist,Rban,instagram,59,18.0.0,3786,Jokes/Memes,29.0,5510.0.0,4,21.0.0,5.0,12:,Afternoon,8.0.0,2,Habit,Smartphone,iOS,5:45 PM,10.0.0,0.0.0,Atschool,Mobile-Data,958
958,959,45,Other,Vietnam,$72870.000,True,False,labor/worker,Ural,youtube,127,14.0.0,5221,Vlogs,12.0,3444.0.0,7,28.0.0,48.0,83:,Morning,8.0.0,2,Boredom,Smartphone,Android,9:55 AM,10.0.0,0.0.0,Atschool,Mobile-Data,959
959,960,28,Male,Germany,$76547.000,True,True,driver,Rban,instagram,211,1.0.0,7751,Life Hacks,17.0,9267.0.0,2,19.0.0,26.0,47:,Evening,8.0.0,2,Habit,Smartphone,Android,4:25 PM,10.0.0,0.0.0,Atschool,Wi-Fi,960
960,961,21,Female,Germany,$84110.000,True,False,manager,Ural,youtube,200,13.0.0,6819,Life Hacks,13.0,7543.0.0,1,21.0.0,22.0,76:,Afternoon,3.0.0,7,Boredom,Tablet,Windows,5:45 PM,5.0.0,5.0.0,Athome,Mobile-Data,961
961,962,32,Male,Japan,$73554.000,True,True,Students,Ural,facebook,190,15.0.0,685,Pranks,19.0,7562.0.0,2,11.0.0,44.0,36:,Afternoon,3.0.0,7,Procrastination,Tablet,Android,5:45 PM,5.0.0,5.0.0,Atwork,Mobile-Data,962
962,963,23,Other,Vietnam,$40936.000,False,False,students,Rban,tiktok,87,7.0.0,4234,Trends_,12.0,3994.0.0,4,21.0.0,23.0,63:,Afternoon,8.0.0,2,Habit,Tablet,Android,5:45 PM,10.0.0,0.0.0,Atschool,Wi-Fi,963
963,964,47,Male,Indonesia,$24426.000,False,True,waiting staff,Ural,youtube,84,15.0.0,578,Gming,16.0,7253.0.0,8,6.0.0,13.0,76:,Evening,3.0.0,7,Boredom,Computer,iOS,4:25 PM,5.0.0,5.0.0,Athome,Mobile-Data,964
